тези;to;tyto;disse;deze;these;need;nämä;ces;diese;αυτά;ezeket;na;queste;šie;tai;dës;dawn;te;estes;tieto;ti;éstos;dessa
си;ju;ní;hende;haar;her;tema;hänen;son;sie;της;ő;di;lei;viņai;jos;hirem;tagħha;ją;seu;nej;jo;su;hennes
дълго;dug;dlouhý;lang;lang;long;pikk;pitkä;long;lange;μακρά;hosszú;fada;lungo;garš;ilgai;laang;twil;długo;longo;dlho;dolgo;largo;lång
направи;napraviti;provést;gøre;maken;make;teha;tehdä;faire;machen;κάνω;hogy;dhéanamh;rendere;padarīt;padaryti;maachen;jagħmlu;zrobić;fazer;aby;bi;hacer;göra
нещо;stvar;věc;ting;ding;thing;asi;asia;chose;Sache;πράγμα;dolog;rud;cosa;lieta;dalykas;saach;ħaġa;rzecz;coisa;vec;stvar;cosa;sak
виждам;vidjeti;viz;se;zien;see;vaata;nähdä;voir;sehen;βλέπω;lásd;féach;vedere;sk;pamatyti;gesinn;tara;zobaczyć;veja;viď;glej;ver;se
го;ga;ho;ham;hem;him;Tema;häntä;lui;ihm;τον;neki;air;lui;viņam;jį;him;lilu;mu;ele;ho;njega;él;honom
две;dva;dva;to;twee;two;kaks;kaksi;deux;zwei;δυο;két;dhá;due;divi;du;zwee;tnejn;dwa;dois;dva;dve;dos;två
има;ima;má;har;heeft;has;on;on;a;hat;έχει;van;Tá;ha;ir;turi;huet;għandha;ma;tem;má;ima;tiene;har
потърсите;izgleda;hledat;se;kijken;look;vaata;katso;regarder;suchen;δείτε;néz;breathnú;guardare;meklēt;žiūrėti;wanterschlof;ħarsa;szukać;olhar;hľadať;poglej;buscar;ser
още;više;více;mere;meer;more;rohkem;lisää;plus;mehr;περισσότερα;több;níos mó;di più;vairāk;daugiau;méi;aktar;więcej;mais;viac;več;más;mer
дни;dan;den;dag;dag;day;päev;päivä;jour;Tag;ημέρα;nap;lá;giorno;diena;dieną;dag;jum;dzień;dia;deň;dan;día;dag
може;mogla;mohl;kunne;kon;could;võiks;voisi;pourrait;könnte;θα μπορούσε;tudott;D’fhéadfadh;potuto;varētu;galėtų;konnt;jistgħu;może;poderia;mohol;lahko;podía;kunde
отидете;ići;jít;gå;gaan;go;minna;mennä;aller;gehen;πηγαίνω;megy;dul;andare;iet;eiti;ginn;go;iść;ir;ísť;pojdi;ir;gå
дойде;dolaze;přijít;komme;komen;come;tule;tulevat;venir;kommen;έρχονται;jön;teacht;venire;nākt;ateiti;kommen;come;przyjść;vir;prísť;prišel;venir;komma
направих;učinio;ano;gjorde;deed;did;tegi;teki;fait;tat;έκανε;tett;rinne;ha fatto;darīja;padarė;gemaach;għamlet;nie;fez;áno;storil;hizo;gjorde
брой;broj;číslo;nummer;aantal;number;number;numero;nombre;Anzahl;αριθμός;szám;líon;numero;numurs;skaičius;zuel;numru;liczba;número;číslo;številka;número;antal
звучи;zvuk;zvuk;lyd;klinken;sound;heli;ääni;son;klingen;ήχος;hang;fuaim;suono;skaņu;garso;Toun;ħoss;brzmieć;som;zvuk;zvok;sonar;sund
не;ne;ne;nej;geen;no;ei;ei;aucun;nicht;δεν;nincs;aon;no;nē;ne;nee;ebda;nie;não;nie;ne;no;nej
най-;većina;nejvíce;mest;meest;most;kõige;eniten;plus;am meisten;πλέον;legtöbb;an chuid is mó;più;visvairāk;dauguma;meeschte;aktar;najbardziej;mais;najviac;najbolj;más;mest
хора;ljudi;lidé;mennesker;mensen;people;inimesed;ihmiset;personnes;Menschen;άνθρωποι;emberek;daoine;persone;cilvēki;žmonės;leit;nies;ludzie;pessoas;ľudia;ljudje;personas;människor
ми;Moj;my;min;mijn;my;minu;minun;ma;meine;μου;én;mo;il mio;mans;mano;meng;tiegħi;My;meu;my;my;mi;min
над;više;přes;løbet;meer dan;over;üle;yli;sur;über;πέρα;át;níos mó ná;oltre;vairāk;per;iwwer;fuq;ponad;sobre;cez;več;sobre;över
знаете;znam;vědět;kende;weten;know;tea;tietää;savoir;wissen;ξέρετε;tudja;Tá a fhios;sapere;zināt;žinoti;wëssen;taf;wiem;sei;vedieť;vedeti;saber;vet
вода;voda;voda;vand;water;water;vesi;vesi;eau;Wasser;νερό;víz;uisce;acqua;ūdens;vanduo;waasser;ilma;woda;água;voda;vode;agua;vatten
от;od;než;end;dan;than;kui;kuin;que;als;από;mint;ná;di;nekā;nei;wéi;minn;niż;que;ako;kot;que;än
повикване;poziv;volání;opkald;roep;call;üleskutse;puhelu;appel;Anruf;κλήση;hívás;glao;chiamata;izsaukums;kvietimas;opruff;sejħa;wezwanie;chamada;volanie;razpis;llamada;samtal
първи;prvi;první;første;eerste;first;Esimene;ensimmäinen;première;erste;πρώτη;első;ar dtús;primo;pirmais;pirmas;éischten;ewwel;pierwszy;primeiro;prvý;prva;primero;först
които;koji;kdo;der;die;who;kes;jotka;qui;die;που;aki;a;che;kurš;kas;déi;li;kto;que;kto;ki;que;som
може;svibanj;května;kan;kan;may;võib;saattaa;peut;können;μπορεί;lehet;féadfaidh;può;var;gali;Mee;jista;może;pode;mája;lahko;puede;får
надолу;prema dolje;dolů;ned;naar beneden;down;alla;alas;vers le bas;nach unten;κάτω;lefelé;síos;giù;leju;žemyn;iwwer;isfel;w dół;para baixo;dole;navzdol;abajo;ner
страна;strana;strana;side;kant;side;pool;puoli;côté;Seite;πλευρά;oldal;taobh;lato;side;pusė;säit;ġenb;bok;lado;strana;side;lado;sida
бил;bio;byl;været;geweest;been;olnud;ollut;été;gewesen;ήταν;volt;curtha;stato;ir;buvo;schonn;kien;było;sido;bol;bilo;estado;varit
сега;sada;nyní;nu;nu;now;nüüd;nyt;maintenant;jetzt;τώρα;jelenleg;anois;ora;tagad;dabar;elo;issa;teraz;agora;teraz;zdaj;ahora;nu
намерите;naći;najít;finde;vinden;find;leida;löytää;trouver;finden;βρείτε;talál;aimsiú;trovare;atrast;rasti;fannen;isibu;odnaleźć;encontrar;nájsť;Ugotovijo;encontrar;hitta
главата;glava;hlava;hoved;hoofd;head;juht;pää;tête;Kopf;κεφάλι;fej;ceann;testa;vadītājs;vadovas;Kapp;ras;głowa;cabeça;hlava;glava;cabeza;huvud
стоя;stajati;stát;stå;staan;stand;seisma;seistä;supporter;stehen;στάση;állvány;seasamh;stare in piedi;stāvēt;stovėti;toleréieren;toqgħod;stać;ficar;stáť;stojalo;de pie;stå
собствена;vlastita;vlastní;egen;eigen;own;enda;oma;propre;besitzen;δική;saját;féin;proprio;paša;savo;eege;stess;własna;próprio;vlastné;lastna;propio;egen
страница;stranica;strana;side;pagina;page;lehekülg;sivu;page;Seite;σελίδα;oldal;leathanach;pagina;lapa;puslapis;säit;paġna;strona;página;strana;stran;página;sida
трябва;trebale;by;bør;moeten;should;peaks;pitäisi;devrait;sollte;θα πρέπει να;kellene;Ba chóir;dovrebbe;vajadzētu;turėtų;soll;għandhom;powinna;deveria;by;smeli;debería;bör
страна;zemlja;země;land;land;country;riik;maa;pays;Land;χώρα;ország;tír;paese;valsts;šalis;Land;pajjiż;kraj;país;krajiny;država;país;land
Намерени;nađen;nalezeno;fundet;gevonden;found;leitud;löytyi;trouvé;gefunden;βρέθηκαν;talált;fuair;fondare;dibināt;rasti;fonnt;misjuba;znaleziono;encontrado;nájdených;Najdenih;encontrado;funnen
отговор;odgovor;odpověď;svar;antwoord;answer;vastus;vastaus;réponse;Antwort;απάντηση;válasz;freagra;risposta;atbilde;atsakymas;äntwert;tweġiba;odpowiedź;resposta;odpoveď;odgovor;respuesta;svar
училище;škola;škola;skole;de school;school;kool;koulu;école;Schule;σχολείο;iskola;scoil;scuola;skola;mokykla;schoul;iskola;szkoła;escola;škola;šola;escuela;skola
растат;rasti;růst;vokse;groeien;grow;kasvama;kasvaa;croître;wachsen;μεγαλώνουν;nő;fás;crescere;augt;augti;wuessen;jikbru;rosnąć;crescer;rast;raste;crecer;växa
проучване;studija;studie;undersøgelse;studie;study;uuring;tutkimus;étude;Studie;μελέτη;tanulmány;staidéar;studio;pētījums;tyrimas;studéieren;studju;badanie;estudo;štúdie;študija;estudio;studie
още;još uvijek;stále;stadig;nog;still;veel;vielä;encore;noch;ακόμα;még mindig;fós;ancora;vēl;dar;nach;xorta;jeszcze;ainda;stále;vedno;todavía;fortfarande
научат;učiti;učit se;lære;leren;learn;õppida;oppia;apprendre;lernen;μάθετε;tanul;foghlaim;imparare;mācīties;sužinoti;léieren;jitgħallmu;uczyć się;aprender;učiť sa;naučiti;aprender;lära
растителна;biljka;rostlina;plante;planten;plant;tehase;kasvi;usine;Anlage;φυτό;növény;plandaí;impianto;augs;augalų;planz;impjant;roślin;planta;závod;rastlin;planta;växt
капак;poklopac;kryt;dæksel;afdekking;cover;kate;kansi;couvercle;Abdeckung;κάλυμμα;fedél;chlúdach;copertura;vāks;dangtis;cover;kopertura;okładka;cobertura;kryt;pokrov;cubierta;lock
храна;hrana;jídlo;mad;voedsel;food;toidu;ruoka;nourriture;Lebensmittel;τροφίμων;étel;bia;cibo;pārtika;maistas;liewensmëttel;ikel;jedzenie;alimentos;jedlo;hrana;alimentos;mat
слънце;sunce;slunce;sol;zon;sun;päike;aurinko;soleil;Sonne;ήλιος;nap;ghrian;sole;saule;saulė;sonn;xemx;słońce;sol;slnko;sonce;sol;sol
четири;četiri;čtyři;fire;vier;four;neli;neljä;quatre;vier;τέσσερα;négy;ceithre;quattro;četri;keturi;véier;erbgħa;cztery;quatro;štyri;štiri;cuatro;fyra
между;između;mezi;mellem;tussen;between;vahel;välillä;entre;zwischen;μεταξύ;között;idir;fra;starp;tarp;tëschent;bejn;między;entre;medzi;med;entre;mellan
състояние;stanje;stát;stat;staat;state;riik;valtio;état;Zustand;κατάσταση;állami;stáit;stato;valsts;valstybės;staat;istat;stan;estado;stáť;država;estado;tillstånd
запази;zadržati;mít;holde;houden;keep;hoida;pitää;garder;halten;κρατήσετε;tart;choinneáil;mantenere;glabāt;išlaikyti;halen;iżommu;zachować;manter;udržať;hraniti;mantener;hålla
око;očiju;oko;øje;oog;eye;silma;silmä;œil;Auge;μάτι;szem;súl;occhio;acs;akių;aen;għajn;oko;olho;oko;oči;ojo;öga
Никога не;nikad;nikdy;aldrig;nooit;never;kunagi;ei koskaan;jamais;nie;ποτέ;soha;riamh;mai;nekad;niekada;ni;qatt;nigdy;nunca;nikdy;nikoli;nunca;aldrig
последно;posljednji;poslední;sidste;laatste;last;viimane;viime;dernier;letzte;τελευταία;utolsó;seo caite;ultimo;pagājušajā;paskutinis;leschte;aħħar;ostatnia;último;posledná;zadnja;último;sista
нека;pustiti;nechat;lad;laten;let;lase;antaa;laisser;lassen;ας;legyen;a ligean;lasciare;ļaujiet;tegul;loosse;let;niech;deixar;nechajte;naj;dejar;låt
Мислех;mislio;myšlenka;tænkte;gedachte;thought;arvasin;ajatus;pensée;Gedanken;σκέψης;gondolat;shíl;pensiero;doma;mintis;geduecht;ħasbu;myśli;pensava;myšlienka;Mislila;pensado;trodde
град;grad;město;by;stad;city;linna;kaupunki;ville;Stadt;πόλη;város;cathair;città;city;miestas;stad;belt;miasto;cidade;město;mesto;ciudad;ort
дърво;stablo;strom;træ;boom;tree;puu;puu;arbre;Baum;δέντρο;fa;crann;albero;koks;medis;bam;siġra;drzewo;árvore;strom;drevo;árbol;träd
пресекат;križ;kříž;krydse;oversteken;cross;rist;cross;traverser;überqueren;σταυρός;kereszt;tras;attraversare;šķērsot;kirsti;kräiz;jaqsmu;krzyż;atravessar;kríž;čez;cruzar;korsa
ферма;farma;farma;gård;boerderij;farm;farm;maatila;ferme;Bauernhof;αγρόκτημα;gazdasági;feirme;fattoria;saimniecība;ūkis;bauerenhaff;farm;gospodarstwo;fazenda;farma;kmetija;granja;gård
Трудно;teško;těžké;hårdt;hard;hard;raske;kova;dur;schwer;σκληρά;kemény;crua;difficile;grūti;sunku;schwéier;diffiċli;trudne;difícil;ťažké;težko;duro;hård
начало;početak;začátek;begyndelse;begin;start;algus;alku;début;Beginn;αρχή;kezdet;tús;inizio;sākums;pradžia;ufank;bidu;początek;começo;štart;začetek;inicio;start
мощ;možda;síla;måske;zou;might;võiks;ehkä;puissance;Macht;θα μπορούσε;talán;d’fhéadfadh;forza;varētu;might;kéint;jista;moc;poder;možno;morda;podría;kanske
история;priča;příběh;historie;verhaal;story;lugu;tarina;histoire;Geschichte;ιστορία;történet;scéal;storia;stāsts;istorija;geschicht;istorja;historia;história;príbeh;zgodba;historia;berättelse
трион;pila;pila;sav;zaag;saw;saag;saha;scie;Säge;πριόνι;fűrész;chonaic;sega;zāģis;pjūklas;gesinn;serrieq;piła;serra;píla;žaga;sierra;sågen
Доколкото;daleko;daleko;langt;ver;far;palju;pitkälle;loin;weit;σήμερα;messze;i bhfad;lontano;tālu;toli;wäit;ferm;daleko;longe;ďaleko;daleč;ahora;långt
море;more;moře;hav;zee;sea;meri;meri;mer;Meer;θάλασσα;tenger;farraige;mare;jūra;jūra;mier;baħar;morze;mar;more;morje;mar;hav
изготвя;crtanje;kreslit;tegne;tekenen;draw;juhtida;piirtää;tirer;ziehen;κλήρωση;felhívni;a tharraingt;disegnare;izdarīt;atkreipti;zéien;jiġbed;rysować;desenhar;kresliť;pripravi;dibujar;rita
наляво;napustio;vlevo;venstre;links;left;vasakule;vasen;gauche;links;αριστερά;balra;chlé;sinistra;kreisi;į kairę;lénks;xellug;w lewo;esquerda;vľavo;levo;izquierda;vänster
късно;kasno;pozdě;sent;laat;late;hilja;myöhään;tard;spät;αργά;késő;déanach;tardi;vēlu;vėlai;spéit;tard;późno;tarde;neskoro;pozno;tarde;sen
Run;Run;běh;køre;lopen;run;run;run;courir;laufen;τρέχει;fuss;rith;run;palaist;paleisti;lafen;medda;Run;run;beh;rok;ejecutar;köra
не;nemoj;ne;ikke;niet;don’t;ei;eivät;needs a context;unterlassen Sie;μη;nem;nach;non;nav;nėra;maachen net;ma;nie;não;nie;ne;no;inte
докато;a;zatímco;mens;terwijl;while;kuigi;taas;tandis que;während;ενώ;míg;cé go;mentre;kamēr;o;iwwerdeems;filwaqt li;podczas;enquanto;zatiaľ čo;medtem;mientras;medan
натиснете;pritisnite;stiskněte tlačítko;presse;pers;press;vajutage;lehdistö;presse;Presse;τύπου;sajtó;preas;stampa;nospiediet;paspauskite;press;istampa;naciśnij;imprensa;stlačte tlačidlo;pritisnite;prensa;tryck
в близост;u blizini;close;tæt;dicht;close;lähedal;lähellä;proche;Schließen;κοντά;szoros;gar;close;aizvērt;arti;zoumaachen;qrib;blisko;perto;zavrieť;zapri;Cerrar;nära
нощ;noć;noc;nat;nacht;night;öö;yö;nuit;Nacht;νύχτα;éjszaka;oíche;notte;nakts;naktis;nuecht;lejl;noc;noite;noc;noč;noche;natt
недвижими;real;skutečný;real;echt;real;reaalne;todellinen;réel;realen;πραγματική;valóságos;fíor;reale;real;tikras;real;reali;prawdziwy;reais;skutočný;real;reales;verklig
живот;život;život;liv;leven;life;elu;elämä;vie;Leben;ζωή;élet;saol;vita;dzīve;gyvenimas;liewen;ħajja;życie;vida;život;življenje;vida;liv
малцина;nekoliko;málo;få;weinig;few;paari;harvat;peu;wenige;λίγα;kevés;beag;pochi;maz;mažai;puer;ftit;kilka;poucos;málo;nekaj;pocos;några
на север;sjeverno;sever;nord;noorden;north;Põhja-;pohjoiseen;nord;Norden;βόρεια;északi;ó thuaidh;nord;ziemeļiem;į šiaurę;norden;tramuntana;północ;norte;sever;sever;norte;norr
книга;knjiga;kniha;bog;boek;book;raamat;kirja;livre;Buch;βιβλίο;könyv;leabhar;libro;grāmata;knyga;buch;ktieb;książka;livro;kniha;knjiga;libro;boken
извършване;nose;nést;bære;dragen;carry;läbi;kuljettaa;porter;tragen;φέρουν;visz;iompar;portare;pārvadāt;vykdyti;droen;twettaq;nieść;carregam;niesť;opravljanje;llevar;bära
взе;uzeo;trvalo;tog;nam;took;võttis;otti;a pris;nahm;πήρε;vett;ghlac;ha preso;paņēma;paėmė;huet;ħa;wziął;tomou;sa;je;tomó;tog
науката;znanost;věda;videnskab;wetenschap;science;teadus;tiede;science;Wissenschaft;επιστήμη;tudomány;eolaíocht;scienza;zinātne;mokslas;wëssenschaft;xjenza;nauka;ciência;veda;znanost;ciencia;vetenskap
яде;jesti;jíst;spise;eet;eat;sööma;syödä;manger;essen;φάτε;eszik;ithe;mangiare;ēst;valgyti;iessen;jieklu;jeść;comer;jesť;jesti;comer;äta
стая;soba;pokoj;værelse;kamer;room;tuba;huone;chambre;Zimmer;δωμάτιο;szoba;seomra;camera;telpa;kambario;zëmmer;kamra;pokój;quarto;izbu;soba;habitación;rum
приятел;prijatelj;přítel;ven;vriend;friend;sõber;ystävä;ami;Freund;φίλος;barát;cara;amico;draugs;draugas;frënd;ħabib;przyjaciel;amigo;priateľ;prijatelj;amigo;vän
започна;počelo;začal;begyndte;begon;began;hakkas;alkoi;a commencé;begann;άρχισε;kezdődött;thosaigh;ha iniziato;sākās;pradėjo;ugefaang;beda;rozpoczął;começou;začal;začel;comenzó;började
идея;ideja;nápad;idé;idee;idea;mõte;idea;idée;Idee;ιδέα;ötlet;smaoineamh;idea;ideja;idėja;iddi;idea;pomysł;idéia;nápad;ideja;gusta;idé
риба;riba;ryby;fisk;vis;fish;kala;kala;poisson;Fisch;ψάρι;hal;iasc;pesce;zivis;žuvis;fësch;ħut;ryb;peixe;ryby;ribe;peces;fisk
планина;planina;hora;bjerg;berg;mountain;mägi;vuori;montagne;berg;βουνό;hegyi;sliabh;montagna;kalns;kalnas;bierg;muntanji;góra;montanha;hora;gorsko;montaña;berg
спрете;zaustaviti;stop;stoppe;stop;stop;peatus;lopettaa;Arrêtez;Stopp;στάση;megáll;stad;stop;apstāties;sustabdyti;ophalen;tieqaf;zatrzymać;Pare;stop;ustaviti;Deténgase;stoppa
веднъж;jednom;jednou;en gang;eenmaal;once;üks kord;kerran;une fois;einmal;μια φορά;egyszer;uair amháin;una volta;reizi;kartą;eemol;ladarba;raz;uma vez;raz;enkrat;una vez;en gång
база;baza;základna;basen;base;base;alus;pohja;base;Basis;βάση;alap;bonn;base;bāze;bazė;huel;bażi;podstawa;base;základné;baza;base de;bas
Слушайте;čuju;slyšet;høre;hear;hear;hear;kuulla;entendre;hören;ακούστε;hall;chloisteáil;sentire;dzirdēt;išgirsti;héieren;tisma;słyszeć;ouvir;počuť;slišal;escuchar;höra
кон;konj;kůň;hest;paard;horse;hobune;hevonen;cheval;Pferd;άλογο;ló;capall;cavallo;zirgs;arklys;päerd;żiemel;koń;cavalo;kôň;konj;caballo;häst
нарязани;rez;řez;cut;gesneden;cut;lõigatud;leikkaus;coupe;Schnitt;κόψιμο;vágás;gearrtha;taglio;cut;supjaustyti;géigewier;qatgħa;cięcie;corte;rez;cut;cortada;snitt
сигурен;sigurni;jistý;sikker;zeker;sure;kindlasti;varma;sûr;sicher;βέβαιος;biztos;cinnte;sicuro;pārliecināts;tikrai;sécher;żgur;pewny;certo;istý;prepričajte;seguro;säker
гледате;gledati;hodinky;ser;kijken;watch;vaata;katsella;regarder;beobachten;παρακολουθήσετε;karóra;féachaint ar;orologio;skatīties;žiūrėti;nuetswuecht;watch;oglądać;assista;hodinky;gledam;ver;klocka
цвят;boja;barva;farve;kleur;color;värv;väri;couleur;Farbe;χρώμα;szín;dath;colore;krāsu;spalva;faarf;kulur;kolor;cor;farba;barva;colores;färg
Лицето;lice;tvář;ansigt;gezicht;face;nägu;kasvot;face;Gesicht;πρόσωπο;arc;aghaidh;volto;seja;veido;gesiicht;wiċċ;twarz;rosto;tvár;obraz;cara;ansikte
дърво;drva;dřevo;træ;hout;wood;puit;puu;bois;Holz;ξύλο;fa;adhmad;legno;koks;medienos;holz;injam;drewna;madeira;drevo;les;madera;trä
Основната;glavni;hlavní;main;belangrijkste;main;Peamine;tärkein;principal;Haupt-;κύρια;fő;príomh-;principale;galvenais;pagrindinis;haaptstrooss;prinċipali;głównym;principal;hlavný;glavni;principal;huvud
отворен;otvoren;otevřeno;åben;geopend;open;avatud;avoin;ouvert;geöffnet;ανοιχτή;nyitott;oscailte;aperto;atvērts;atvira;open;miftuħa;otwarte;aberto;otvorené;open;abierta;öppen
изглежда;čini se;připadat;synes;lijken;seem;tunduvad;näyttää;paraître;scheinen;φαίνεται;látszik;Is cosúil go;sembrare;likties;atrodo;schéngs;jidhru;wydają;parecem;zdá sa;zdi;parecer;tyckas
заедно;zajedno;spolu;sammen;samen;together;kokku;yhdessä;ensemble;zusammen;μαζί;együtt;le chéile;insieme;kopā;kartu;zesumme;flimkien;razem;juntos;spolu;skupaj;juntos;tillsammans
Следващата;sljedeći;další;næste;volgende;next;järgmine;seuraava;suivant;nächste;επόμενος;következő;seo chugainn;prossimo;nākamais;kitas;nächst;li jmiss;następna;próximo;ďalšie;naslednja;próximo;nästa
бяло;bijela;bílá;hvid;wit;white;valge;valkoinen;blanc;weiß;λευκό;fehér;bán;bianco;balts;baltas;wäiss;abjad;biały;branco;biela;bela;blanco;vit
деца;Djeca;děti;børn;kinderen;children;lapsed;lapset;enfants;Kinder;παιδιά;gyerekek;leanaí;bambini;bērni;vaikai;kanner;tfal;dzieci;crianças;deti;otroci;niños;barn
започне;početak;začít;begynde;beginnen;begin;alustada;alkaa;commencer;Start;αρχίσει;kezdődik;tús a chur;inizio;sākties;pradėti;begin;tibda;zacząć;início;začať;začeti;comenzar;börja
имам;dobio;dostal;fik;kreeg;got;sain;sai;eu;bekam;πήρε;kapott;fuair;ottenuto;got;turiu;ass;ltqajna;got;tem;dostal;dobil;conseguido;fick
ходи;hodati;chodit;gang;lopen;walk;kõndida;kävellä;marcher;gehen;με τα πόδια;séta;siúl;camminare;staigāt;vaikščioti;spadséiergank;jimxu;chodzić;andar;chodiť;sprehod;caminar;gå
